"","location","city","country","utc","local","parameter","value","unit","latitude","longitude","attribution","fyh","fecha","horas","dias","meses"
"1335","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T15:00:00.000Z","2019-07-16T10:00:00-05:00","o3",0.0102,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 15:00:00,2019-07-16,15,16,7
"1336","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T14:00:00.000Z","2019-07-16T09:00:00-05:00","o3",0.0031,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 14:00:00,2019-07-16,14,16,7
"1337","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T13:00:00.000Z","2019-07-16T08:00:00-05:00","o3",0.0026,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 13:00:00,2019-07-16,13,16,7
"1338","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T12:00:00.000Z","2019-07-16T07:00:00-05:00","o3",0.0022,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 12:00:00,2019-07-16,12,16,7
"1339","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T11:00:00.000Z","2019-07-16T06:00:00-05:00","o3",0.0021,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 11:00:00,2019-07-16,11,16,7
"1340","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T10:00:00.000Z","2019-07-16T05:00:00-05:00","o3",0.0044,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 10:00:00,2019-07-16,10,16,7
"1341","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T09:00:00.000Z","2019-07-16T04:00:00-05:00","o3",0.0059,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 09:00:00,2019-07-16,9,16,7
"1342","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T08:00:00.000Z","2019-07-16T03:00:00-05:00","o3",0.004,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 08:00:00,2019-07-16,8,16,7
"1343","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T07:00:00.000Z","2019-07-16T02:00:00-05:00","o3",0.0068,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 07:00:00,2019-07-16,7,16,7
"1344","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T06:00:00.000Z","2019-07-16T01:00:00-05:00","o3",0.0059,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 06:00:00,2019-07-16,6,16,7
"1345","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T05:00:00.000Z","2019-07-16T00:00:00-05:00","o3",0.0077,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 05:00:00,2019-07-16,5,16,7
"1346","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T04:00:00.000Z","2019-07-15T23:00:00-05:00","o3",0.0068,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 04:00:00,2019-07-16,4,16,7
"1347","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T03:00:00.000Z","2019-07-15T22:00:00-05:00","o3",0.0078,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 03:00:00,2019-07-16,3,16,7
"1348","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T02:00:00.000Z","2019-07-15T21:00:00-05:00","o3",0.0152,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 02:00:00,2019-07-16,2,16,7
"1349","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T01:00:00.000Z","2019-07-15T20:00:00-05:00","o3",0.0227,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 01:00:00,2019-07-16,1,16,7
"1350","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-16T00:00:00.000Z","2019-07-15T19:00:00-05:00","o3",0.0246,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-16 00:00:00,2019-07-16,0,16,7
"1351","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T23:00:00.000Z","2019-07-15T18:00:00-05:00","o3",0.0258,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 23:00:00,2019-07-15,23,15,7
"1352","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T22:00:00.000Z","2019-07-15T17:00:00-05:00","o3",0.0276,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 22:00:00,2019-07-15,22,15,7
"1353","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T21:00:00.000Z","2019-07-15T16:00:00-05:00","o3",0.0312,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 21:00:00,2019-07-15,21,15,7
"1354","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T20:00:00.000Z","2019-07-15T15:00:00-05:00","o3",0.0345,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 20:00:00,2019-07-15,20,15,7
"1355","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T19:00:00.000Z","2019-07-15T14:00:00-05:00","o3",0.0378,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 19:00:00,2019-07-15,19,15,7
"1356","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T18:00:00.000Z","2019-07-15T13:00:00-05:00","o3",0.0379,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 18:00:00,2019-07-15,18,15,7
"1357","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T17:00:00.000Z","2019-07-15T12:00:00-05:00","o3",0.027,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 17:00:00,2019-07-15,17,15,7
"1358","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T16:00:00.000Z","2019-07-15T11:00:00-05:00","o3",0.0135,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 16:00:00,2019-07-15,16,15,7
"1359","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T15:00:00.000Z","2019-07-15T10:00:00-05:00","o3",0.0051,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 15:00:00,2019-07-15,15,15,7
"1360","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T14:00:00.000Z","2019-07-15T09:00:00-05:00","o3",0.0021,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 14:00:00,2019-07-15,14,15,7
"1361","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T13:00:00.000Z","2019-07-15T08:00:00-05:00","o3",0.0013,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 13:00:00,2019-07-15,13,15,7
"1362","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T12:00:00.000Z","2019-07-15T07:00:00-05:00","o3",9e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 12:00:00,2019-07-15,12,15,7
"1363","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T11:00:00.000Z","2019-07-15T06:00:00-05:00","o3",0.0013,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 11:00:00,2019-07-15,11,15,7
"1364","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T10:00:00.000Z","2019-07-15T05:00:00-05:00","o3",0.0024,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 10:00:00,2019-07-15,10,15,7
"1365","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T09:00:00.000Z","2019-07-15T04:00:00-05:00","o3",0.0019,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 09:00:00,2019-07-15,9,15,7
"1366","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T08:00:00.000Z","2019-07-15T03:00:00-05:00","o3",0.0021,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 08:00:00,2019-07-15,8,15,7
"1367","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T07:00:00.000Z","2019-07-15T02:00:00-05:00","o3",0.005,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 07:00:00,2019-07-15,7,15,7
"1368","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T06:00:00.000Z","2019-07-15T01:00:00-05:00","o3",0.0076,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 06:00:00,2019-07-15,6,15,7
"1369","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T05:00:00.000Z","2019-07-15T00:00:00-05:00","o3",0.0129,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 05:00:00,2019-07-15,5,15,7
"1370","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T04:00:00.000Z","2019-07-14T23:00:00-05:00","o3",0.0161,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 04:00:00,2019-07-15,4,15,7
"1371","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T03:00:00.000Z","2019-07-14T22:00:00-05:00","o3",0.016,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 03:00:00,2019-07-15,3,15,7
"1372","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T02:00:00.000Z","2019-07-14T21:00:00-05:00","o3",0.0126,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 02:00:00,2019-07-15,2,15,7
"1373","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T01:00:00.000Z","2019-07-14T20:00:00-05:00","o3",0.0204,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 01:00:00,2019-07-15,1,15,7
"1374","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-15T00:00:00.000Z","2019-07-14T19:00:00-05:00","o3",0.0203,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-15 00:00:00,2019-07-15,0,15,7
"1375","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T23:00:00.000Z","2019-07-14T18:00:00-05:00","o3",0.0242,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 23:00:00,2019-07-14,23,14,7
"1376","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T22:00:00.000Z","2019-07-14T17:00:00-05:00","o3",0.0301,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 22:00:00,2019-07-14,22,14,7
"1377","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T21:00:00.000Z","2019-07-14T16:00:00-05:00","o3",0.0285,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 21:00:00,2019-07-14,21,14,7
"1378","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T20:00:00.000Z","2019-07-14T15:00:00-05:00","o3",0.028,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 20:00:00,2019-07-14,20,14,7
"1379","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T19:00:00.000Z","2019-07-14T14:00:00-05:00","o3",0.0259,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 19:00:00,2019-07-14,19,14,7
"1380","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T18:00:00.000Z","2019-07-14T13:00:00-05:00","o3",0.0288,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 18:00:00,2019-07-14,18,14,7
"1381","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T17:00:00.000Z","2019-07-14T12:00:00-05:00","o3",0.0281,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 17:00:00,2019-07-14,17,14,7
"1382","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T16:00:00.000Z","2019-07-14T11:00:00-05:00","o3",0.0239,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 16:00:00,2019-07-14,16,14,7
"1383","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T15:00:00.000Z","2019-07-14T10:00:00-05:00","o3",0.0071,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 15:00:00,2019-07-14,15,14,7
"1384","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T14:00:00.000Z","2019-07-14T09:00:00-05:00","o3",0.0044,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 14:00:00,2019-07-14,14,14,7
"1385","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T13:00:00.000Z","2019-07-14T08:00:00-05:00","o3",0.0014,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 13:00:00,2019-07-14,13,14,7
"1386","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T12:00:00.000Z","2019-07-14T07:00:00-05:00","o3",0.0039,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 12:00:00,2019-07-14,12,14,7
"1387","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T11:00:00.000Z","2019-07-14T06:00:00-05:00","o3",0.0013,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 11:00:00,2019-07-14,11,14,7
"1388","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T10:00:00.000Z","2019-07-14T05:00:00-05:00","o3",0.0061,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 10:00:00,2019-07-14,10,14,7
"1389","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T09:00:00.000Z","2019-07-14T04:00:00-05:00","o3",0.0073,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 09:00:00,2019-07-14,9,14,7
"1390","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T08:00:00.000Z","2019-07-14T03:00:00-05:00","o3",0.0089,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 08:00:00,2019-07-14,8,14,7
"1391","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T07:00:00.000Z","2019-07-14T02:00:00-05:00","o3",0.0018,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 07:00:00,2019-07-14,7,14,7
"1392","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T06:00:00.000Z","2019-07-14T01:00:00-05:00","o3",0.0011,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 06:00:00,2019-07-14,6,14,7
"1393","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T05:00:00.000Z","2019-07-14T00:00:00-05:00","o3",0.0044,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 05:00:00,2019-07-14,5,14,7
"1394","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T04:00:00.000Z","2019-07-13T23:00:00-05:00","o3",0.0054,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 04:00:00,2019-07-14,4,14,7
"1395","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T03:00:00.000Z","2019-07-13T22:00:00-05:00","o3",0.0107,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 03:00:00,2019-07-14,3,14,7
"1396","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T02:00:00.000Z","2019-07-13T21:00:00-05:00","o3",0.0108,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 02:00:00,2019-07-14,2,14,7
"1397","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T01:00:00.000Z","2019-07-13T20:00:00-05:00","o3",0.0081,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 01:00:00,2019-07-14,1,14,7
"1398","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-14T00:00:00.000Z","2019-07-13T19:00:00-05:00","o3",0.0126,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-14 00:00:00,2019-07-14,0,14,7
"1399","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T23:00:00.000Z","2019-07-13T18:00:00-05:00","o3",0.0224,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 23:00:00,2019-07-13,23,13,7
"1400","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T22:00:00.000Z","2019-07-13T17:00:00-05:00","o3",0.0312,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 22:00:00,2019-07-13,22,13,7
"1401","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T21:00:00.000Z","2019-07-13T16:00:00-05:00","o3",0.0346,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 21:00:00,2019-07-13,21,13,7
"1402","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T20:00:00.000Z","2019-07-13T15:00:00-05:00","o3",0.0352,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 20:00:00,2019-07-13,20,13,7
"1403","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T19:00:00.000Z","2019-07-13T14:00:00-05:00","o3",0.0299,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 19:00:00,2019-07-13,19,13,7
"1404","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T18:00:00.000Z","2019-07-13T13:00:00-05:00","o3",0.027,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 18:00:00,2019-07-13,18,13,7
"1405","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T17:00:00.000Z","2019-07-13T12:00:00-05:00","o3",0.0132,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 17:00:00,2019-07-13,17,13,7
"1406","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T16:00:00.000Z","2019-07-13T11:00:00-05:00","o3",0.0142,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 16:00:00,2019-07-13,16,13,7
"1407","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T15:00:00.000Z","2019-07-13T10:00:00-05:00","o3",0.0101,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 15:00:00,2019-07-13,15,13,7
"1408","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T14:00:00.000Z","2019-07-13T09:00:00-05:00","o3",0.0064,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 14:00:00,2019-07-13,14,13,7
"1409","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T13:00:00.000Z","2019-07-13T08:00:00-05:00","o3",6e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 13:00:00,2019-07-13,13,13,7
"1410","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T12:00:00.000Z","2019-07-13T07:00:00-05:00","o3",8e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 12:00:00,2019-07-13,12,13,7
"1411","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-13T11:00:00.000Z","2019-07-13T06:00:00-05:00","o3",8e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-13 11:00:00,2019-07-13,11,13,7
